"new.id"	"Area.M2"	"p1"	"p2"	"p3"	"p4"	"x"	"y"	"Final.ID"
1073	6309.8195	"grass"	"grass"	"grass"	"grass"	623885.755	7079709.863	"42957"
1074	6302.18015	"grass"	"grass"	"grass"	"grass"	625183.84	7080019.034	"42960"
1075	6416.57755	"grass"	"grass"	"grass"	"grass"	623728.11	7079796.556	"42963"
1076	7172.0033	"grass"	"grass"	"grass"	"grass"	623882.025	7080193.192	"42965"
1077	7270.2256	"grass"	"grass"	"grass"	"grass"	624153.575	7079579.01	"42968"
1078	9798.76265	"grass"	"grass"	"grass"	"grass"	623889.2	7079837.18	"42970"
1079	7612.194	"grass"	"grass"	"grass"	"grass"	624514.8025	7080697.008	"42971"
1080	7348.7546	"grass"	"grass"	"grass"	"grass"	624183.395	7079214.264	"42972"
1081	6798.84595	"grass"	"grass"	"grain"	"grain"	623197.4628	7078871.631	"42973"
1082	8186.35385	"grass"	"grass"	"grass"	"grass"	624991.9975	7080073.025	"42974"
1083	11048.293	"grass"	"grass"	"grass"	"grass"	623570.52	7080405.491	"42975"
1084	8139.30615	"grass"	"grass"	"grass"	"grass"	623074.9845	7080268.448	"42976"
1085	8702.24285	"grass"	"grass"	"grass"	"grass"	624500.635	7080093.913	"42977"
1086	8139.58165	"grass"	"grass"	"grass"	"grass"	624395.505	7078870.204	"42978"
1087	41441.12945	"grass"	"grass"	"grass"	"grass"	623971.5125	7080610.235	"42979"
1088	8953.35555	"grass"	"grass"	"grass"	"grass"	623599.1476	7080351.108	"42982"
1089	11205.78045	"grass"	"grass"	"grass"	"grass"	623665.61	7080013.153	"42984"
1090	13052.22135	"grass"	"grass"	"grass"	"grass"	624043.728	7080751.898	"42986"
1091	10413.383	"grass"	"grass"	"plough"	"grain"	623231.18	7079022.446	"42988"
1092	10305.12785	"grass"	"grass"	"grass"	"grass"	623188.6406	7080847.006	"42990"
1093	15335.951	"grass"	"grass"	"grass"	"grass"	624349.295	7079622.607	"42994"
1094	11969.53955	"grass"	"grass"	"grass"	"grass"	625141.095	7079945.996	"42996"
1095	11470.99125	"grass"	"grass"	"grass"	"grass"	624433.6006	7080254.435	"42997"
1096	12413.5944	"grass"	"grass"	"grass"	"grass"	625533.024	7079306.992	"42998"
1097	12610.35615	"grass"	"grass"	"grass"	"grass"	623490.6021	7080316.968	"42999"
1098	15335.74015	"grass"	"grass"	"grass"	"grass"	623186.2776	7080951.557	"43006"
1099	16276.15	"grass"	"grass"	"grass"	"grass"	623854.675	7080395.887	"43008"
1100	14169.74555	"grass"	"grass"	"grass"	"grass"	624281.991	7079747.793	"43009"
1101	22579.1335	"grass"	"grass"	"grass"	"grass"	623105.9035	7079896.876	"43010"
1102	17123.46075	"grass"	"grass"	"grass"	"grass"	622960.6575	7080583.129	"43011"
1103	20526.27035	"grass"	"grass"	"grass"	"grass"	623396.475	7080087.872	"43014"
1104	20733.0732	"grass"	"grass"	"grass"	"grain"	623118.7618	7079115.498	"43015"
1105	26241.81405	"grass"	"grass"	"grass"	"grass"	624341.6438	7079874.982	"43016"
1106	11852.565	"grass"	"grass"	"grass"	"grass"	623362.8732	7080218.334	"43019"
1107	45625.19545	"grass"	"grass"	"grass"	"grass"	623108.5225	7080108.815	"43021"
1108	58891.0796	"grass"	"grass"	"grass"	"grass"	623496.5125	7079974.185	"43022"
1109	25747.63705	"grass"	"grass"	"grass"	"grass"	624698.475	7079800.772	"43023"
1110	10157.89985	"grass"	"grass"	"grass"	"grass"	624696.045	7079873.599	"43024"
1111	5282.37975	"grass"	"grass"	"grass"	"grass"	624036.5925	7080515.851	"43026"
1112	3441.99625	"grass"	"grass"	"grass"	"grass"	624066.9975	7080624.754	"43027"
1113	8470.98215	"grass"	"grass"	"grass"	"grass"	624824.8325	7079651.299	"43041"
1114	11303.4844	"grass"	"grass"	"grass"	"grass"	624940.525	7079786.688	"43042"
1115	3776.20145	"grass"	"grass"	"grass"	"grass"	625073.05	7079867.739	"43052"
1116	108051.6779	"stubble"	"plough"	"grain"	"grain"	625215.07	7079214.936	"43058"
1117	6069.2555	"stubble"	"stubble"	"grass"	"grass"	625639.7308	7079050.184	"43060"
1118	9677.3317	"grass"	"grass"	"grass"	"grass"	625646.2112	7079261.018	"43061"
1119	5749.9785	"stubble"	"plough"	"grass"	"grass"	625455.725	7079370.108	"43063"
1120	7325.6386	"stubble"	"plough"	"grass"	"grass"	625503.85	7079193.238	"43064"
1121	17562.3976	"other"	"grass"	"grass"	"grass"	626071.1289	7080327.493	"43070"
1122	6752.823	"grass"	"grass"	"grass"	"grass"	623328.1924	7079409.486	"43071"
1123	18073.54025	"grass"	"grass"	"grass"	"grass"	625283.7375	7079627.328	"43073"
1124	17167.5627	"grass"	"grass"	"grass"	"grass"	625174.4375	7079836.645	"43074"
1125	27189.00045	"grass"	"grass"	"grass"	"grass"	624723.6725	7079999.044	"43075"
1126	4578.8792	"stubble"	"plough"	"grass"	"grass"	625691.475	7079185.471	"43080"
1127	4351.1093	"grass"	"grass"	"grass"	"grass"	624126.8575	7080595.468	"43085"
1128	13922.7996	"grass"	"grass"	"grass"	"grass"	623969.465	7080143.647	"43091"
1129	2405.46685	"other"	"grass"	"grass"	"grass"	626138.5437	7080175.028	"43097"
1130	6950.32515	"other"	"grass"	"grass"	"grass"	626365.7537	7080913.386	"43098"
1131	3831.8045	"other"	"grass"	"grass"	"grass"	626225.4117	7080843.606	"43099"
1132	4193.89755	"other"	"grass"	"grass"	"grass"	626216.1079	7080334.713	"43100"
1133	11411.44335	"other"	"grass"	"grass"	"grass"	626310.28	7080478.416	"43102"
1134	32323.6355	"other"	"grass"	"grass"	"grain"	626455.32	7080715.776	"43107"
1135	20149.38625	"stubble"	"plough"	"grass"	"grass"	622928.0688	7074563.036	"43129"
1136	31706.13715	"grass"	"grass"	"grain"	"grain"	621360.54	7074721.393	"43145"
1137	21665.82565	"stubble"	"plough"	"plough"	"grain"	621153.7356	7074797.341	"43146"
1138	10064.44175	"stubble"	"stubble"	"stubble"	"grass"	621151.94	7073865.889	"43149"
1139	515486.9942	"grass"	"grass"	"grass"	"grain"	620652.165	7074427.534	"43162"
1140	145148.6576	"plough"	"grain"	"grain"	"grain"	621041.2508	7074575.522	"43164"
1141	31925.7593	"stubble"	"stubble"	"stubble"	"stubble"	621893.7975	7074533.352	"43210"
1142	21830.4869	"stubble"	"stubble"	"stubble"	"grass"	621879.2701	7074793.459	"43212"
1143	6961.2595	"other"	"grass"	"grass"	"grass"	621806.6075	7074746.674	"43213"
1144	6813.21375	"stubble"	"stubble"	"stubble"	"stubble"	621992.435	7074810.914	"43215"
1145	1347.2542	"plough"	"plough"	"plough"	"grain"	622476.4475	7074296.368	"43220"
1146	25841.48455	"plough"	"plough"	"plough"	"grain"	622370.2696	7074335.832	"43223"
1147	14213.42395	"grass"	"plough"	"grain"	"grain"	622783.465	7074371.188	"43226"
1148	49038.4976	"stubble"	"stubble"	"stubble"	"grain"	622552.8322	7074428.288	"43229"
1149	3922.8152	"stubble"	"plough"	"plough"	"grain"	622894.6225	7074322.54	"43230"
1150	59924.03195	"plough"	"plough"	"plough"	"grain"	622372.1825	7075024.801	"43235"
1151	3534.61565	"stubble"	"plough"	"plough"	"plough"	622183.42	7075725.122	"43244"
1152	43798.19125	"plough"	"plough"	"plough"	"plough"	621625.82	7073580.137	"43262"
1153	47809.29655	"stubble"	"stubble"	"plough"	"grain"	621847.98	7074201.109	"43263"
1154	37942.0489	"stubble"	"stubble"	"stubble"	"grass"	621792.845	7073635.183	"43266"
1155	57431.32325	"grass"	"grass"	"grass"	"grass"	622700.1723	7082098.1	"43731"
1156	3329.5665	"grass"	"grass"	"grass"	"grass"	622489.8225	7082110.575	"43732"
1157	7362.9446	"grass"	"grass"	"grass"	"grass"	620761.0593	7081436.489	"43776"
1158	18661.4869	"grass"	"grass"	"grass"	"grass"	621627.4451	7081280.027	"43783"
1159	1943.6466	"grass"	"plough"	"plough"	"grain"	621467.5643	7081250.128	"43784"
1160	14669.97275	"grass"	"grass"	"grass"	"grass"	621893.0675	7081192.339	"43786"
1161	5535.46945	"grass"	"grass"	"grass"	"grass"	621821.25	7081153.439	"43787"
1162	10344.68555	"grass"	"grass"	"grass"	"grass"	622228.2495	7081472.725	"43800"
1163	18161.052	"grass"	"grass"	"grass"	"grass"	622242.465	7081266.932	"43801"
1164	8647.4544	"grass"	"grass"	"grass"	"grass"	622465.98	7081331.342	"43802"
1165	8688.5868	"grass"	"grass"	"grass"	"grass"	622018.155	7081232.8	"43806"
1166	3666.4877	"grass"	"grass"	"grass"	"grass"	622165.6532	7081296.129	"43807"
1167	13842.7536	"grass"	"grass"	"grass"	"grass"	622157.655	7081382.148	"43808"
1168	15272.3154	"grass"	"grass"	"grass"	"grass"	622445.5625	7081407.375	"43809"
1169	2532.5056	"grass"	"grass"	"grass"	"grass"	622372.1925	7081428.883	"43810"
1170	19072.19395	"stubble"	"stubble"	"plough"	"plough"	619424.095	7080863.103	"43818"
1171	69186.27485	"grass"	"grain"	"grain"	"grain"	618760.82	7078968	"43838"
1172	1498.30505	"plough"	"plough"	"grain"	"grain"	619132.51	7079247.665	"43839"
1173	5911.32455	"grass"	"grass"	"grass"	"grass"	618983.205	7078819.944	"43840"
1174	12352.4188	"grass"	"grass"	"plough"	"grain"	619245.3	7080827.611	"43842"
1175	10145.31055	"other"	"grass"	"grass"	"grass"	626426.8118	7084222.435	"43922"
1176	4621.4159	"other"	"grass"	"grass"	"grass"	626465.161	7084372.3	"43923"
1177	1018.65045	"other"	"grass"	"grass"	"grass"	626448.9551	7084288.257	"43924"
1178	472.747	"grass"	"grass"	"grass"	"grass"	625494.2125	7078331.142	"44050"
1179	1847.65255	"grass"	"grass"	"grass"	"grass"	619883.1105	7080708.346	"44154"
1180	5453.25205	"stubble"	"stubble"	"plough"	"grain"	620918.9081	7078717.703	"44173"
1181	725.91555	"stubble"	"plough"	"grain"	"grain"	620999.4102	7079247.098	"44181"
1182	37547.14645	"grass"	"plough"	"grain"	"grain"	621129.5598	7079161.609	"44182"
1183	874.5103	"grass"	"grass"	"grass"	"grass"	622605.1625	7079727.885	"44187"
1184	2546.19555	"grass"	"plough"	"grain"	"grain"	621967.2574	7079151.604	"44188"
1185	24828.1906	"grass"	"grass"	"grass"	"grain"	622294.1275	7079751.367	"44192"
1186	2924.97195	"grass"	"grass"	"grass"	"grass"	621975.12	7080646.55	"44201"
1187	6521.55135	"grass"	"grass"	"grass"	"grass"	621634.4653	7080692.219	"44202"
1188	10813.4639	"grass"	"grass"	"grass"	"grass"	621873.7354	7080812.753	"44203"
1189	7630.89505	"grass"	"grass"	"grass"	"grass"	621766.8622	7080169.928	"44204"
1190	3729.4862	"grass"	"grass"	"grass"	"grass"	622988.8425	7080418.143	"44205"
1191	21077.2855	"grass"	"grass"	"grass"	"grass"	623557.6602	7080230.263	"44206"
1192	2255.5175	"grass"	"grass"	"grass"	"grass"	623122.8707	7079790.489	"44208"
1193	766.2965	"grass"	"grass"	"grass"	"grain"	623042.1866	7078948.698	"44209"
1194	1413.08585	"grass"	"grass"	"grass"	"grass"	623889.5794	7079885.394	"44219"
1195	2714.4729	"grass"	"grass"	"grass"	"grass"	625177.665	7079984.235	"44225"
1196	5267.75715	"grass"	"grass"	"grass"	"grass"	625280.7367	7079707.293	"44226"
1197	2664.70695	"grass"	"grass"	"grass"	"grass"	625179.705	7079712.108	"44227"
1198	2028.5607	"grass"	"grass"	"grass"	"grass"	625005.985	7079600.555	"44228"
1199	987.0331	"stubble"	"plough"	"grass"	"grass"	625624.3925	7079187.851	"44231"
1200	6420.4746	"stubble"	"plough"	"grass"	"grass"	625545.63	7079210.958	"44232"
1201	2049.71085	"grass"	"grass"	"grass"	"grass"	624407.69	7078557.781	"44238"
1202	12781.30135	"other"	"grass"	"grass"	"grass"	626107.3375	7079786.713	"44240"
1203	1542.7505	"other"	"grass"	"grass"	"grass"	626143.64	7079794.298	"44241"
1204	14575.8887	"grass"	"grass"	"grass"	"grass"	623906.41	7080497.154	"44246"
1205	7301.13055	"grass"	"grass"	"grass"	"grass"	624115.5824	7080650.275	"44247"
1206	3031.23565	"grass"	"grass"	"grass"	"grass"	623386.4525	7079894.753	"44250"
1207	2343.36115	"stubble"	"plough"	"plough"	"plough"	620529.3	7078563.825	"44255"
1208	5317.6061	"plough"	"plough"	"grain"	"grain"	620899.0725	7078124.774	"44260"
1209	2310.8327	"stubble"	"plough"	"grain"	"grain"	620919.3667	7078077.32	"44261"
1210	2750.2991	"grass"	"grass"	"grass"	"grass"	619928.7564	7080738.606	"44285"
1211	1024.8637	"grass"	"grass"	"grass"	"grass"	619828.085	7080713.033	"44286"
1212	3902.37815	"grass"	"grass"	"grass"	"grass"	619683.72	7080716.535	"44287"
1213	862.16655	"grass"	"grass"	"grass"	"grass"	619534.7595	7080706.286	"44288"
1214	25565.19465	"grass"	"grass"	"grass"	"grass"	619571.805	7080767.295	"44291"
1215	4348.71655	"stubble"	"plough"	"plough"	"plough"	622211.825	7074212.253	"44328"
1216	5007.9473	"stubble"	"stubble"	"grass"	"plough"	623098.5344	7074330.065	"44357"
1217	37295.05495	"stubble"	"plough"	"plough"	"grain"	622756.195	7074487.098	"44358"
1218	2702.6938	"grass"	"grass"	"grass"	"grass"	623378.895	7074121.484	"44359"
1219	807.43415	"stubble"	"plough"	"grain"	"grain"	624431.595	7076798.477	"44403"
1220	19320.33795	"grass"	"grass"	"grass"	"grass"	625106.9579	7078178.588	"44409"
1221	13721.3922	"grass"	"grass"	"grain"	"grain"	624688.6716	7078262.536	"44416"
1222	2608.75645	"grass"	"grass"	"grass"	"grass"	624763.0325	7077254.369	"44425"
1223	1629.439	"plough"	"plough"	"grain"	"grain"	624185.6475	7077362.272	"44448"
1224	1060.5367	"plough"	"plough"	"grain"	"grain"	624177.135	7077309.586	"44449"
1225	192901.9739	"stubble"	"stubble"	"plough"	"grain"	624842.23	7077727.507	"44451"
1226	354.2185	"grass"	"grass"	"grass"	"grass"	624799.4925	7076644.982	"44460"
1227	3990.98255	"stubble"	"stubble"	"plough"	"plough"	621559.765	7073776.27	"44475"
1228	4254.37465	"stubble"	"stubble"	"plough"	"grain"	625185.5975	7076556.961	"44587"
1229	16271.2981	"grass"	"grass"	"grass"	"grain"	620162.56	7080602.646	"44601"
1230	174970.764	"plough"	"grain"	"grain"	"grain"	620577.5325	7080339.834	"44606"
1231	48432.09965	"grass"	"grass"	"grass"	"grass"	623565.6525	7080548.268	"44608"
1232	14478.26375	"grass"	"grain"	"grain"	"grain"	622431.195	7079899.557	"44613"
1233	291495.5841	"grass"	"grain"	"grain"	"grain"	621921.8225	7080131.616	"44615"
1234	2536.4683	"grass"	"grass"	"grass"	"grass"	621932.235	7079820.351	"44626"
1235	3244.28605	"other"	"grass"	"grass"	"grass"	626319.7671	7080685.98	"44630"
1236	1787.4226	"grass"	"grass"	"grass"	"grass"	624296.965	7080054.119	"44637"
1237	12014.3538	"grass"	"grass"	"grass"	"grass"	624333.4202	7080114.459	"44638"
1238	29183.87195	"grass"	"grass"	"grass"	"grass"	625060.86	7079639.943	"44640"
1239	305779.9074	"grass"	"grass"	"grass"	"grass"	623989.1223	7079334.4	"44642"
1240	6093.18385	"grass"	"grass"	"grass"	"grass"	624709.1675	7079732.839	"44645"
1241	51600.37235	"stubble"	"plough"	"grain"	"grain"	625942.0501	7078396.131	"44657"
1242	29348.7241	"grass"	"grass"	"grass"	"grain"	625780.125	7078623.161	"44660"
1243	12423.14965	"stubble"	"stubble"	"stubble"	"grain"	626386.0036	7077448.578	"44661"
1244	19020.6648	"grass"	"grass"	"grass"	"grass"	626436.5225	7076370.608	"44662"
1245	14213.0478	"grass"	"grass"	"grass"	"grass"	625388.5475	7074926.157	"44664"
1246	39444.66625	"stubble"	"plough"	"grain"	"grain"	625689.0225	7075086.598	"44666"
1247	350139.6024	"stubble"	"plough"	"grain"	"grain"	625406.24	7073937.414	"44672"
1248	37471.5381	"plough"	"plough"	"grain"	"grain"	623527.7625	7074813.264	"44678"
1249	6690.9792	"stubble"	"plough"	"plough"	"grain"	623075.7672	7074246.713	"44680"
1250	29822.0296	"stubble"	"stubble"	"stubble"	"stubble"	621554.2175	7073855.094	"44688"
1251	77629.2104	"stubble"	"plough"	"plough"	"grain"	621510.57	7073976.413	"44691"
1252	68082.8614	"plough"	"plough"	"plough"	"grain"	621696.22	7074436.965	"44692"
1253	306025.2373	"plough"	"plough"	"plough"	"grain"	620689.005	7073583.564	"44693"
1254	199393.6282	"plough"	"plough"	"grain"	"grain"	622393.63	7074829.45	"44723"
1255	140418.6246	"stubble"	"grain"	"grain"	"grain"	623338.9159	7075012.069	"44725"
1256	213275.0614	"potato"	"plough"	"plough"	"grain"	623024.3325	7075641.597	"44728"
1257	76852.30955	"potato"	"potato"	"potato"	"plough"	623016.5225	7075945.785	"44729"
1258	12925.8949	"grass"	"plough"	"plough"	"grain"	623485.245	7076689.57	"44733"
1259	32306.47675	"potato"	"potato"	"plough"	"grain"	623320.12	7076867.669	"44735"
1260	102781.4601	"grass"	"plough"	"plough"	"grain"	624886.94	7077159.543	"44774"
1261	29048.5078	"grass"	"grain"	"grain"	"grain"	619129.7825	7079144.289	"44782"
1262	15670.71335	"grass"	"plough"	"grain"	"grain"	621258.7336	7078948.574	"44786"
1263	34684.95215	"plough"	"plough"	"grain"	"grain"	622088.8822	7078424.88	"44814"
1264	26323.0814	"grass"	"grass"	"grass"	"grass"	620128.955	7079050.502	"44817"
1265	5124.51735	"stubble"	"plough"	"plough"	"plough"	620663.665	7078735.646	"44821"
1266	4491.3378	"stubble"	"stubble"	"plough"	"grain"	620996.015	7078691.499	"44822"
1267	3164.50225	"grass"	"grass"	"grass"	"grass"	621313.61	7078570.723	"44824"
1268	25567.7749	"plough"	"plough"	"grain"	"grain"	620868.015	7077748.575	"44831"
1269	32149.02675	"grass"	"grass"	"grass"	"grass"	624016.055	7078397.318	"44856"
1270	62981.29645	"grass"	"grass"	"grain"	"grain"	624513.265	7078405.216	"44857"
1271	77310.56245	"grass"	"grass"	"grain"	"grain"	624318.31	7078382.759	"44858"
1272	22425.73235	"potato"	"potato"	"potato"	"plough"	623500.205	7075807.843	"44959"
1273	59901.67675	"plough"	"plough"	"plough"	"grain"	625885.0775	7076126.888	"44962"
1274	3650.2114	"plough"	"plough"	"plough"	"grain"	625693.145	7076593.969	"44963"
1275	127172.1642	"plough"	"plough"	"plough"	"grain"	625969.965	7076975.771	"45024"
1276	7320.07405	"stubble"	"plough"	"grain"	"grain"	626131.9425	7078433.098	"45027"
1277	971.9732	"grass"	"grass"	"grass"	"grass"	626435.5724	7077742.897	"45048"
1278	96888.8052	"stubble"	"grain"	"plough"	"grain"	623545.0375	7078885.918	"45063"
1279	106073.7725	"plough"	"plough"	"grain"	"grain"	620906.01	7079482.543	"45065"
1280	19237.93015	"grass"	"plough"	"grain"	"grain"	621111.335	7079627.662	"45066"
1281	6665.2589	"grass"	"grass"	"grass"	"grass"	619453.1325	7078902.073	"45099"
1282	1710.3411	"grass"	"grass"	"grass"	"grass"	623197.6975	7074182.275	"45104"
1283	7800.7963	"grass"	"grass"	"grass"	"grass"	624438.13	7079775.837	"45108"
1284	14097.4987	"grass"	"grass"	"grass"	"grass"	624404.0709	7079729.037	"45109"
1285	165120.2178	"stubble"	"stubble"	"plough"	"grain"	625453.035	7078980.932	"45111"
1286	504.36295	"grass"	"grass"	"grass"	"grass"	616411.1541	7093411.822	"50135"
1287	71.940122	"grass"	"grass"	"grass"	"grass"	620766.3599	7084819.142	"50137"
1288	6417.13585	"stubble"	"stubble"	"plough"	"grain"	616219.9921	7095484.787	"50140"
1289	5115.1155	"grass"	"grass"	"grass"	"grass"	616205.455	7093490.242	"50141"
1290	14162.2178	"plough"	"plough"	"plough"	"grain"	616428.41	7094324.118	"50142"
1291	1125.39715	"grass"	"grass"	"grass"	"grass"	616341	7093777.415	"50144"
1292	8519.43733	"grass"	"grass"	"grass"	"grass"	620773.0275	7084853.115	"50145"
1293	4146.0885	"potato"	"potato"	"potato"	"plough"	614695.8862	7093970.634	"50177"
1294	24668.15865	"stubble"	"grain"	"grain"	"grain"	613705.0795	7081885.71	"50203"
1295	49649.28635	"plough"	"grain"	"grain"	"grain"	610154.36	7084728.505	"50211"
1296	13787.1384	"grass"	"grass"	"grass"	"grass"	611028.8233	7091038.784	"50217"
1297	173413.429	"grass"	"grass"	"grass"	"plough"	612915.6	7091877.48	"50218"
1298	85363.32935	"grass"	"grass"	"grass"	"plough"	614461.1775	7093999.531	"50219"
1299	14822.822	"grass"	"grass"	"grass"	"grass"	613786.4405	7088835.994	"50234"
1300	5357.3505	"grass"	"plough"	"plough"	"grain"	612657.5025	7091212.15	"50236"
1301	2634.63675	"grass"	"grass"	"grass"	"grass"	610521.6575	7088666.848	"50239"
1302	17363.69735	"grass"	"grass"	"grass"	"grass"	610865.665	7088092.528	"50241"
1303	2974.15205	"grass"	"grass"	"grass"	"grass"	610365.005	7087216.987	"50242"
1304	131092.0382	"plough"	"plough"	"grain"	"grain"	609345.7925	7084031.738	"50249"
1305	17399.8893	"grass"	"grass"	"grass"	"grass"	607530.805	7085751.456	"50253"
1306	5056.68305	"grass"	"grass"	"grass"	"grass"	607506.025	7082915.288	"50326"
1307	15971.1405	"grass"	"grass"	"grass"	"grass"	607651.2766	7083099.062	"50336"
1308	10860.0687	"grass"	"grass"	"grass"	"grass"	608002.3101	7087437.786	"50539"
1309	2740.85925	"grass"	"grass"	"grass"	"grass"	608233.0879	7087152.137	"50540"
1310	3383.0671	"grass"	"grass"	"grass"	"grass"	607677.505	7087855.649	"50544"
1311	1797.1998	"grass"	"grass"	"grass"	"grass"	607883.2938	7086831.774	"50545"
1312	16022.8546	"grass"	"grass"	"grass"	"grass"	609117.065	7085518.021	"50546"
1313	2927.64895	"grass"	"grass"	"grass"	"grass"	608784.9314	7086658.095	"50547"
1314	2057.50095	"grass"	"grass"	"grass"	"grass"	608437.4476	7086203.93	"50599"
1315	5149.4638	"grass"	"grass"	"grass"	"grass"	608355.3233	7086221.471	"50621"
1316	4721.13745	"grass"	"grass"	"grass"	"grass"	608723.8404	7084510.681	"50780"
1317	1465.03325	"grass"	"grass"	"grass"	"grass"	609532.9092	7084385.955	"50781"
1318	463.44085	"grass"	"grass"	"plough"	"grain"	607668.1815	7083870.025	"50794"
1319	3234.33535	"grass"	"grass"	"grass"	"grass"	608401.6299	7083870.966	"50797"
1320	11001.77125	"grass"	"grass"	"grass"	"grass"	608916.2595	7083505.737	"50800"
1321	1876.1962	"grass"	"grass"	"grass"	"grass"	608846.8673	7084769.031	"50805"
1322	2672.1442	"grass"	"grass"	"grass"	"grass"	608906.4075	7084228.021	"50807"
1323	6249.8477	"grass"	"grass"	"grass"	"grass"	607835.83	7083471.241	"50809"
1324	2320.8755	"grass"	"grass"	"grass"	"grass"	608471.9617	7084975.407	"50854"
