"new.id"	"Area.M2"	"p1"	"p2"	"p3"	"p4"	"x"	"y"	"Final.ID"	"initial1"	"initial2"	"initial3"	"initial4"
2879	15075.82715	"grass"	"grass"	"grass"	"grass"	632045.8825	7077134.53	"81096"	1343147.8034123	0	0	0
2880	6193.25145	"grass"	"grass"	"grass"	"grass"	632236.8375	7077112.636	"81097"	485201.635514858	0	0	0
2881	91156.11565	"grass"	"grass"	"grass"	"grass"	632606.9727	7077193.552	"81100"	7555777.33332366	0	0	0
2882	6210.6452	"grass"	"grass"	"grass"	"grass"	632107.0021	7078539.365	"81118"	535161.301102285	0	0	0
2883	92441.47375	"grass"	"grass"	"grass"	"grass"	631711.44	7078393.813	"81121"	6797472.79281108	0	0	0
2884	78348.4393	"grass"	"grass"	"grass"	"grass"	632025.1251	7078321.308	"81127"	6983110.71778702	0	0	0
2885	4347.4842	"grass"	"grass"	"grass"	"grass"	632116.5454	7078117.125	"81129"	367719.55379784	0	0	0
2886	9186.3775	"grass"	"grass"	"grass"	"grass"	632083.285	7078060.906	"81130"	766680.362484287	0	0	0
2887	91196.577	"grass"	"grass"	"grass"	"grass"	631886.7108	7077509.371	"81135"	8111913.35268419	0	0	0
2888	5441.4958	"grass"	"grass"	"grass"	"grass"	632106.4895	7077897.038	"81137"	494385.187404774	0	0	0
2889	10833.1102	"grass"	"grass"	"grass"	"grass"	632034.4521	7077902.642	"81138"	957978.745741935	0	0	0
2890	2830.70485	"grass"	"grass"	"grass"	"grass"	631763.2715	7076719.002	"81142"	252572.914317086	0	0	0
2891	8442.11835	"grass"	"grass"	"grass"	"grass"	631545.841	7076586.762	"81143"	687610.879864499	0	0	0
2892	12858.63895	"grass"	"grass"	"grass"	"grass"	631487.615	7076613.669	"81146"	1085352.5045485	0	0	0
2893	28786.06375	"grass"	"grass"	"grass"	"grass"	631283.55	7076768.858	"81153"	2234265.54403229	0	0	0
2894	5636.00935	"grass"	"grass"	"grass"	"grass"	631243.97	7076917.706	"81155"	456596.481766869	0	0	0
2895	4282.2886	"grass"	"grass"	"grass"	"grass"	631360.915	7076857.079	"81156"	345341.717249378	0	0	0
2896	2320.74665	"grass"	"grass"	"grass"	"grass"	631135.2452	7076964.68	"81157"	206343.678891985	0	0	0
2897	6742.9205	"grass"	"grass"	"grass"	"grass"	631660.1321	7076772.976	"81159"	558758.945801492	0	0	0
2898	14345.5907	"grass"	"grass"	"grass"	"grass"	631743.815	7076785.489	"81163"	1106364.93621857	0	0	0
2899	7036.30845	"grass"	"grass"	"grass"	"grass"	631628.63	7077013.792	"81164"	570359.349383197	0	0	0
2900	6936.6128	"grass"	"grass"	"grass"	"grass"	631193.2212	7076965.253	"81168"	554859.818358088	0	0	0
2901	5008.47135	"grass"	"grass"	"grass"	"grass"	631251.335	7077002.128	"81169"	401703.153344211	0	0	0
2902	14369.95155	"grass"	"grass"	"grass"	"grass"	631016.8275	7076687.744	"81178"	1163397.52435747	0	0	0
2903	37668.5597	"grass"	"grass"	"grass"	"grain"	631188.5838	7076528.069	"81180"	3322345.27634383	0	0	1259158.50185795
2904	1394.72935	"grass"	"grass"	"grass"	"grass"	630745.57	7077346.749	"81182"	114838.951309913	0	0	0
2905	11857.9735	"grass"	"grass"	"grass"	"grass"	631307.185	7077259.827	"81186"	1077328.54874233	0	0	0
2906	56240.77865	"grass"	"grass"	"grass"	"grass"	631064.9316	7077305.649	"81189"	5029536.95994939	0	0	0
2907	3842.54555	"grass"	"grass"	"grass"	"grass"	630979.84	7077398.284	"81190"	322380.773142042	0	0	0
2908	11611.78185	"grass"	"grass"	"grass"	"grass"	631211.8063	7077545.154	"81196"	1046102.99487842	0	0	0
2909	3717.65095	"grass"	"grass"	"grass"	"grass"	630714.4438	7078078.023	"81203"	313116.129597687	0	0	0
2910	6605.45935	"grass"	"grass"	"grass"	"grass"	631416.2365	7078211.969	"81205"	540516.864121873	0	0	0
2911	6334.18315	"grass"	"grass"	"grass"	"grass"	631546.0127	7078148.135	"81206"	549109.254943139	0	0	0
2912	1058.51445	"grass"	"grass"	"grass"	"grass"	630836.68	7078328.8	"81216"	86672.9543787139	0	0	0
2913	43823.64605	"grass"	"grass"	"grass"	"grass"	631400.88	7078422.725	"81220"	3663870.32781679	0	0	0
2914	14741.6704	"grass"	"grass"	"grass"	"grass"	631188.2575	7078818.511	"81221"	1159507.29550569	0	0	0
2915	25299.28325	"grass"	"grass"	"grass"	"grass"	631141.4125	7078698.38	"81227"	2114815.18568198	0	0	0
2916	13023.3535	"grass"	"grass"	"grass"	"grass"	631341.5675	7078574.846	"81230"	1021981.65964733	0	0	0
2917	12789.44045	"grass"	"grass"	"grass"	"grass"	631262.265	7078540.95	"81231"	1169482.78094212	0	0	0
2918	5292.558651	"grass"	"grass"	"grass"	"grass"	630761.4375	7078657.974	"81236"	437602.047676341	0	0	0
2919	15776.4747	"grass"	"grass"	"grass"	"grass"	630875.215	7078837.292	"81238"	1387696.76747115	0	0	0
2920	2577.70565	"grass"	"grass"	"grass"	"grass"	630753.6637	7078875.78	"81241"	190449.442618416	0	0	0
2921	23946.04815	"grass"	"grass"	"grass"	"grass"	630200.465	7078779.611	"81243"	2191167.89178788	0	0	0
2922	43382.52645	"grass"	"grass"	"grass"	"grass"	630917.39	7078336.671	"81244"	3472693.14898652	0	0	0
2923	170029.2486	"grass"	"grass"	"grass"	"grass"	630718.1575	7078199.833	"81245"	13157875.8256061	0	0	0
2924	7204.12135	"grass"	"grass"	"grass"	"grass"	629721.93	7077462.758	"81250"	618801.911465467	0	0	0
2925	1647.2951	"grass"	"grass"	"grass"	"grass"	629843.9717	7077337.058	"81251"	151487.613197146	0	0	0
2926	9701.8794	"grass"	"grass"	"grass"	"grass"	629840.7725	7077221.513	"81254"	839826.163768716	0	0	0
2927	117810.9782	"grass"	"grass"	"grass"	"grass"	629621.2975	7077278.032	"81255"	10437363.8850444	0	0	0
2928	3023.89535	"grass"	"grass"	"grass"	"grass"	629530.125	7077187.064	"81256"	235730.967302973	0	0	0
2929	11333.62085	"grass"	"grass"	"grass"	"grass"	629465.53	7077054.431	"81258"	904829.851159584	0	0	0
2930	15470.39495	"grass"	"grass"	"grass"	"grass"	629889.835	7076735.901	"81265"	1291511.42394275	0	0	0
2931	2676.08845	"grass"	"grass"	"grass"	"grass"	630140.7575	7076572.311	"81266"	233933.472255844	0	0	0
2932	17636.44045	"grass"	"grass"	"grass"	"grass"	630289.2975	7076587.183	"81271"	1487923.36221048	0	0	0
2933	4313.7668	"grass"	"grass"	"grass"	"grass"	630149.172	7076826.788	"81273"	345659.435893039	0	0	0
2934	3455.3231	"grass"	"grass"	"grass"	"grass"	629899.665	7076828.598	"81275"	301556.762512236	0	0	0
2935	8270.0154	"grass"	"grass"	"grass"	"grass"	629803.9809	7076905.692	"81276"	697209.233026309	0	0	0
2936	5950.1747	"grass"	"grass"	"grass"	"grass"	630059.26	7076906.018	"81279"	441868.767812841	0	0	0
2937	9284.2873	"grass"	"grass"	"grass"	"grass"	629907.8075	7076889.098	"81280"	773283.477136664	0	0	0
2938	9811.22575	"grass"	"grass"	"grass"	"grass"	629697.135	7077107.019	"81283"	762657.646105644	0	0	0
2939	5224.9001	"grass"	"grass"	"grass"	"grass"	629814.14	7077300.968	"81284"	433606.093859448	0	0	0
2940	222409.5002	"grass"	"grass"	"grass"	"grass"	632550.8875	7077424.714	"81286"	18253906.1703745	0	0	0
2941	6362.00865	"grass"	"grass"	"grass"	"grass"	631971.2175	7077172.433	"81287"	530714.636180806	0	0	0
2942	24720.23085	"grass"	"grass"	"grass"	"grass"	631815.575	7077251.346	"81288"	2089734.85074743	0	0	0
2943	127335.0261	"grass"	"grass"	"grass"	"grass"	630823.69	7078454.798	"81289"	10362099.2886158	0	0	0
2944	27608.40825	"grass"	"grass"	"grass"	"grass"	632529.93	7077586.534	"81302"	2241175.93965848	0	0	0
2945	72417.37165	"grass"	"grass"	"grass"	"grass"	632257.2925	7076798.911	"81306"	5378772.34675764	0	0	0
2946	2868.8665	"grass"	"grass"	"grass"	"grass"	631677.214	7078893.025	"81308"	263416.948618981	0	0	0
2947	3062.92105	"grass"	"grass"	"grass"	"grass"	630780.385	7078923.845	"81309"	245953.871061291	0	0	0
2948	17866.0687	"grass"	"grass"	"grass"	"grass"	630405.0275	7078921.942	"81313"	1319650.96658298	0	0	0
2949	1691.6175	"grass"	"grass"	"grass"	"grass"	630286.465	7076497.631	"81554"	155344.239652416	0	0	0
2950	43524.1844	"plough"	"plough"	"grain"	"grain"	631358.81	7076032.763	"81579"	0	0	1819023.02236219	0
2951	5030.23425	"grass"	"grass"	"grass"	"grass"	630403.525	7076238.311	"81588"	428491.109805032	0	0	0
2952	6473.35785	"grass"	"grass"	"grass"	"grass"	630178.6275	7075749.477	"81592"	501656.026737855	0	0	0
2953	30873.80875	"grass"	"plough"	"grain"	"grain"	631732.14	7075737.693	"81600"	2415255.58598364	0	1199012.09884764	0
2954	8945.15	"grass"	"grass"	"grass"	"grass"	631152.2516	7076425.332	"81605"	749957.110341978	0	0	0
2955	165446.3253	"grass"	"plough"	"grain"	"grain"	630716.8694	7076038.579	"81611"	14342960.2185553	0	5765716.18639762	0
2956	21242.83125	"grass"	"grass"	"grass"	"grass"	630578.29	7076309.467	"81616"	1892146.51121542	0	0	0
2957	53738.2501	"grass"	"grass"	"grass"	"grass"	630476.7449	7076069.365	"81619"	4246439.0317554	0	0	0
2958	84561.604	"grass"	"grass"	"grass"	"grass"	630061.005	7074629.333	"81622"	7056122.63946823	0	0	0
2959	3797.82415	"grass"	"grass"	"grass"	"grass"	631564.309	7076458.239	"81656"	324038.256959089	0	0	0
2960	121244.6301	"grass"	"grass"	"grass"	"grass"	631510.8166	7075605.465	"81671"	9769694.43758153	0	0	0
2961	177558.5007	"plough"	"plough"	"grain"	"grain"	630400.81	7074915.017	"81704"	0	0	12886246.2160824	0
2962	139030.8735	"plough"	"plough"	"grain"	"grain"	630083.24	7075053.482	"81713"	0	0	9921402.44262209	0
2963	7127.60945	"grass"	"grass"	"grass"	"grass"	630016.065	7076332.913	"81719"	645074.876165235	0	0	0
2964	4312.64665	"grass"	"grass"	"grass"	"grass"	629950.7675	7076077.689	"81721"	377451.276469934	0	0	0
2965	2914.4556	"stubble"	"stubble"	"grain"	"grain"	629555.99	7076135.357	"81733"	150294.190226299	0	235307.179132638	0
2966	64795.0521	"grass"	"grass"	"grain"	"grain"	630506.6175	7075870.153	"81736"	5799705.33976334	0	2273649.46387643	0
2967	10782.9879	"grass"	"grass"	"grass"	"grass"	631439.044	7076492.26	"81739"	974641.806070382	0	0	0
2968	5549.1986	"grass"	"grass"	"grass"	"grass"	631255.005	7076532.818	"81750"	473400.407644438	0	0	0
2969	79477.91425	"grass"	"grass"	"grass"	"grass"	631252.695	7076138.924	"81753"	6980916.58135449	0	0	0
2970	20798.44515	"grass"	"grass"	"grass"	"grass"	633495.2	7075813.637	"81758"	1614582.94755177	0	0	0
2971	746.56525	"grass"	"grass"	"grass"	"grass"	631272.2595	7082327.384	"82043"	66210.0396840797	0	0	0
2972	1735.32335	"grass"	"plough"	"plough"	"grain"	630329.5344	7082237.464	"82047"	158153.059944756	0	0	84433.4521485063
2973	1009.5506	"grass"	"grass"	"grass"	"grass"	630239.4693	7083412.535	"82052"	86183.541371999	0	0	0
2974	2296.8098	"grass"	"grass"	"grass"	"grass"	631988.9875	7082590.656	"82081"	198613.563485878	0	0	0
2975	3105.60795	"grass"	"grass"	"grass"	"grass"	630289.19	7082908.533	"82104"	240208.525839624	0	0	0
2976	15577.921	"grass"	"grass"	"grass"	"grass"	630378.8218	7083207	"82108"	1228031.36406487	0	0	0
2977	4073.2037	"grass"	"grass"	"grass"	"grass"	632220.5877	7082781.677	"82114"	363374.942729224	0	0	0
2978	4462.99635	"grass"	"grass"	"grass"	"grass"	630888.9919	7082873.016	"82119"	349278.562491155	0	0	0
2979	3883.4328	"grass"	"grass"	"grass"	"grass"	630030.4625	7082172.896	"82124"	304671.600768013	0	0	0
2980	4391.295	"grass"	"grass"	"grass"	"grass"	631239.075	7082429.698	"82132"	371153.998895753	0	0	0
2981	4386.6826	"plough"	"plough"	"grain"	"plough"	630007.8052	7083426.977	"82133"	0	0	336382.305281652	0
2982	5732.23795	"grass"	"grass"	"grass"	"grass"	632124.3329	7081884.664	"82134"	489089.626520697	0	0	0
2983	26054.87335	"grass"	"grass"	"grass"	"grass"	632520.235	7081983.174	"82135"	2323680.17545084	0	0	0
2984	5054.61625	"grass"	"grass"	"grass"	"grass"	631316.2875	7082030.39	"82140"	398615.036122247	0	0	0
2985	6641.8804	"grass"	"grass"	"grass"	"grass"	629757.125	7083349.744	"82144"	603846.369952093	0	0	0
2986	6124.6891	"grass"	"grass"	"grass"	"grass"	630244.3625	7082687.266	"82148"	540762.838887735	0	0	0
2987	6993.25945	"grass"	"grass"	"grass"	"grass"	629649.6267	7082352.368	"82149"	522156.268417287	0	0	0
2988	5772.32495	"grass"	"grass"	"grass"	"grass"	630270.2657	7082345.436	"82150"	434058.787379347	0	0	0
2989	6747.99135	"grass"	"grass"	"grass"	"grass"	631114.6636	7082436.337	"82158"	592694.055541057	0	0	0
2990	9530.3024	"grass"	"grass"	"grass"	"grass"	630517.04	7082250.571	"82161"	837243.35315766	0	0	0
2991	7559.0658	"grass"	"grass"	"grass"	"grass"	629866.0736	7083048.685	"82163"	688920.765169758	0	0	0
2992	8155.6096	"grass"	"grass"	"grass"	"grass"	631183.4624	7081855.389	"82167"	728293.597003963	0	0	0
2993	10704.26845	"grass"	"grass"	"grass"	"grass"	630477.3543	7082697.663	"82169"	867117.665272425	0	0	0
2994	8810.68965	"grass"	"grass"	"grass"	"grass"	629778.7422	7081482.539	"82173"	646232.360366857	0	0	0
2995	12372.37005	"plough"	"plough"	"grain"	"plough"	630197.1775	7083474.852	"82175"	0	0	986924.091184355	0
2996	8837.33365	"grass"	"grass"	"grass"	"grass"	629831.3475	7081829.532	"82176"	804361.216666194	0	0	0
2997	10067.6402	"grass"	"grass"	"grass"	"grass"	630692.91	7082198.822	"82180"	848225.791855221	0	0	0
2998	10700.6434	"grass"	"grass"	"grass"	"grain"	629984.1304	7081587.455	"82181"	822572.046395143	0	0	448863.276533172
2999	22430.50445	"grass"	"grass"	"grass"	"grass"	632169.345	7081852.558	"82184"	2027116.51925092	0	0	0
3000	14094.62045	"grass"	"grass"	"grass"	"grass"	629754.9825	7081402.178	"82188"	1187132.29986847	0	0	0
3001	17883.43725	"plough"	"plough"	"plough"	"grain"	630026.7949	7083308.32	"82190"	0	0	0	1074341.89593595
3002	16407.60835	"plough"	"plough"	"plough"	"plough"	630464.755	7081850.644	"82192"	0	0	0	0
3003	17649.6506	"grass"	"grass"	"grass"	"grass"	629858.4825	7082174.707	"82193"	1427777.50407817	0	0	0
3004	4819.0299	"grass"	"grass"	"grass"	"grass"	630422.4456	7082712.394	"82197"	419041.115730985	0	0	0
3005	20100.3794	"grass"	"grass"	"grass"	"grass"	630144.8103	7082259.353	"82198"	1570883.9292693	0	0	0
3006	19558.35075	"grass"	"grass"	"grass"	"grass"	630685.445	7082267.021	"82202"	1688232.51373288	0	0	0
3007	24616.7395	"grass"	"grass"	"grass"	"grass"	630123.235	7082106.734	"82203"	2233958.39371101	0	0	0
3008	27350.99695	"grass"	"grass"	"plough"	"grain"	629784.115	7082246.044	"82206"	2145699.68666068	0	0	2187587.79252224
3009	25224.92305	"grass"	"grass"	"grass"	"grass"	630276.0076	7081663.385	"82207"	1898140.61298141	0	0	0
3010	52312.482	"stubble"	"stubble"	"stubble"	"plough"	630043.8839	7081321.031	"82208"	2464315.23029781	0	0	0
3011	38184.30255	"grass"	"plough"	"plough"	"plough"	630481.3799	7082155.686	"82211"	3356555.26968368	0	0	0
3012	90010.00365	"grass"	"grass"	"grass"	"grass"	630675.1431	7082595.95	"82215"	8192528.74528697	0	0	0
3013	129932.193	"plough"	"plough"	"grain"	"grain"	629924.9699	7082437.165	"82216"	0	0	4217284.61202187	0
3014	59103.47945	"grass"	"grass"	"grass"	"grass"	629729.2604	7081750.526	"82217"	4737321.57113057	0	0	0
3015	17534.0641	"grass"	"grass"	"grass"	"grass"	632180.13	7082865.034	"82220"	1349623.84284299	0	0	0
3016	1614.08475	"grass"	"grass"	"grass"	"grass"	632259.5751	7082883.144	"82221"	125475.847738728	0	0	0
3017	22661.2181	"grass"	"grass"	"grass"	"grass"	631902.0618	7082438.221	"82228"	1819710.06192773	0	0	0
3018	18462.4683	"grass"	"grass"	"grass"	"grass"	631717.1027	7082346.69	"82230"	1383627.01639759	0	0	0
3019	52008.5012	"grass"	"grass"	"grass"	"grass"	632404.6226	7081838.032	"82243"	4245674.36016773	0	0	0
3020	16697.43605	"grass"	"grass"	"grass"	"grass"	631839.835	7082549.054	"82248"	1309243.47082388	0	0	0
3021	3760.1676	"grass"	"grass"	"grass"	"grass"	631288.9266	7082572.79	"82259"	293421.013059482	0	0	0
3022	8594.85065	"grass"	"grass"	"grass"	"grass"	631463.679	7082456.567	"82260"	643270.169122215	0	0	0
3023	11332.0457	"grass"	"grass"	"grass"	"grass"	631290.63	7082391.753	"82261"	885304.977857272	0	0	0
3024	37317.0369	"grass"	"grass"	"plough"	"plough"	631489.79	7082307.655	"82262"	2772702.41441873	0	0	0
3025	3687.61735	"grass"	"grass"	"grass"	"grass"	631425.2481	7082179.647	"82263"	275669.6392195	0	0	0
3026	3340.7404	"grass"	"grass"	"grass"	"grass"	631592.2975	7082246.75	"82265"	278867.026349142	0	0	0
3027	7455.55365	"grass"	"grass"	"grass"	"grass"	631264.48	7081862.964	"82270"	614312.273991849	0	0	0
3028	13056.1218	"grass"	"grass"	"grass"	"grass"	631258.045	7081797.314	"82272"	1147517.74566867	0	0	0
3029	6978.4049	"grass"	"grass"	"grass"	"grass"	631150.7364	7081473.868	"82275"	513349.039828121	0	0	0
3030	8131.89485	"grass"	"grass"	"grass"	"grass"	631094.6525	7082070.194	"82279"	702191.669537071	0	0	0
3031	10806.4624	"stubble"	"plough"	"grass"	"grass"	631189.97	7082055.479	"82283"	251831.816300952	0	856284.478879227	0
3032	79295.10595	"grass"	"grass"	"grass"	"grass"	631402.7775	7081876.328	"82285"	6557391.9653772	0	0	0
3033	11500.8093	"grass"	"grass"	"grass"	"grass"	631117.6578	7082224.615	"82287"	1020734.2552831	0	0	0
3034	2625.3625	"grass"	"grass"	"grass"	"grass"	630973.3275	7082225.787	"82288"	209242.297324993	0	0	0
3035	16139.46055	"grass"	"grass"	"grass"	"grass"	631162.48	7082564.55	"82291"	1383463.94512921	0	0	0
3036	5973.6925	"grass"	"grass"	"grass"	"grass"	630846.779	7082895.926	"82305"	549004.445894227	0	0	0
3037	4877.51155	"grass"	"grass"	"grass"	"grass"	630594.5475	7082914.351	"82307"	399283.360041869	0	0	0
3038	11576.1571	"grass"	"grass"	"grass"	"grass"	630865.4525	7082986.673	"82312"	895919.469308671	0	0	0
3039	37873.9404	"grass"	"grass"	"grass"	"grass"	630593.7385	7082750.458	"82313"	3349298.83439718	0	0	0
3040	5394.11375	"grass"	"grass"	"grass"	"grass"	630848.6874	7082567.995	"82314"	419862.30903453	0	0	0
3041	87437.45905	"grass"	"grass"	"grass"	"grass"	630976.1619	7082321.548	"82317"	7642900.94595692	0	0	0
3042	9128.6585	"grass"	"grass"	"grass"	"grass"	630751.2375	7082077.524	"82320"	819260.508124376	0	0	0
3043	583.24535	"grass"	"grass"	"grass"	"grass"	630806.46	7082045.751	"82321"	45957.0593864509	0	0	0
3044	4497.6983	"grass"	"grass"	"grass"	"grass"	630708.0475	7081938.431	"82322"	356268.903881002	0	0	0
3045	20695.10555	"grass"	"grass"	"grass"	"grass"	630809.0762	7081893.155	"82325"	1793427.91260085	0	0	0
3046	12152.6375	"plough"	"plough"	"plough"	"plough"	630991	7081545.149	"82326"	0	0	0	0
3047	51021.14745	"plough"	"plough"	"plough"	"grain"	630471.8675	7081746.357	"82331"	0	0	0	4494212.69383273
3048	84097.51095	"grass"	"grass"	"grass"	"grass"	630251.3952	7081803.976	"82332"	6745886.72967077	0	0	0
3049	70937.5327	"grass"	"grass"	"grass"	"grass"	630266.18	7083156.373	"82333"	5243034.52950072	0	0	0
3050	4345.02055	"plough"	"plough"	"plough"	"plough"	630202.5266	7083534.425	"82336"	0	0	0	0
3051	6142.2454	"grass"	"grass"	"grass"	"grass"	630475.8241	7083193.975	"82337"	562715.241494271	0	0	0
3052	34465.43215	"plough"	"plough"	"grain"	"grain"	630128.96	7083610.178	"82343"	0	0	2804385.39421721	0
3053	8115.93785	"grass"	"grass"	"grass"	"grass"	629932.21	7082957.218	"82344"	685139.498851179	0	0	0
3054	5367.27975	"grass"	"grass"	"grass"	"grass"	629860.1875	7082662.261	"82346"	422469.296896413	0	0	0
3055	8501.7555	"grass"	"grass"	"grass"	"grass"	630527.9	7083013.407	"82351"	629350.582930062	0	0	0
3056	18195.894	"grass"	"grass"	"grass"	"grass"	630189.425	7083022.005	"82354"	1569101.52825057	0	0	0
3057	30031.3116	"plough"	"plough"	"plough"	"grain"	629903.38	7083314.096	"82355"	0	0	0	1938615.5819514
3058	14533.82065	"grass"	"grass"	"grass"	"grass"	632441.885	7082730.125	"82361"	1284252.09933696	0	0	0
3059	9569.311	"grass"	"grass"	"grass"	"grass"	632965.3846	7082994.676	"82385"	782395.131267495	0	0	0
3060	1176.2616	"grass"	"grass"	"grass"	"grass"	632838.2576	7082949.562	"82417"	87140.5824516879	0	0	0
3061	984.3357	"grass"	"grass"	"grass"	"grass"	632950.6575	7082585.699	"82428"	78618.5318139211	0	0	0
3062	2463.8382	"grass"	"grass"	"grass"	"grass"	632801.4663	7082818.948	"82434"	223692.041375529	0	0	0
3063	3212.8628	"grass"	"grass"	"grass"	"grass"	632991.825	7082585.353	"82443"	250425.576805452	0	0	0
3064	2902.19495	"grass"	"grass"	"grass"	"grass"	633002.6075	7081837.73	"82449"	242856.209600458	0	0	0
3065	3674.1788	"grass"	"grass"	"grass"	"grass"	633022.0093	7082265.664	"82463"	311393.282627006	0	0	0
3066	3375.17125	"grass"	"grass"	"grass"	"grass"	632873.4239	7082322.073	"82472"	288573.756424461	0	0	0
3067	4422.9038	"grass"	"grass"	"grass"	"grass"	632805.235	7082877.729	"82482"	346697.619479178	0	0	0
3068	5029.23195	"grass"	"grass"	"grass"	"grass"	632805.82	7082362.875	"82491"	437936.36042863	0	0	0
3069	6399.22785	"grass"	"grass"	"grass"	"grass"	632930.63	7082326.46	"82507"	543406.670579063	0	0	0
3070	8038.5006	"grass"	"grass"	"grass"	"grass"	632971.025	7082353.447	"82524"	636627.520304837	0	0	0
3071	11422.81205	"grass"	"grass"	"grass"	"grass"	632767.7179	7081946.175	"82550"	903149.482862598	0	0	0
3072	16164.2444	"grass"	"grass"	"grass"	"grass"	632755.18	7082122.422	"82552"	1412580.93000261	0	0	0
3073	131712.2029	"grass"	"grass"	"grass"	"grass"	632917.94	7082477.586	"82609"	11977073.5193676	0	0	0
3074	63668.8924	"grass"	"grass"	"grass"	"grass"	633031.1505	7082039.97	"82611"	4969274.51371514	0	0	0
3075	915.0408	"grass"	"grass"	"grass"	"grass"	632112.991	7079748.29	"82655"	82516.9827220862	0	0	0
3076	1626.2832	"grass"	"grass"	"grass"	"grass"	631983.4325	7079794.573	"82659"	126963.342641659	0	0	0
3077	1939.55365	"grass"	"grass"	"plough"	"plough"	630146.2661	7079991.235	"82663"	177695.083518316	0	0	0
3078	1920.0925	"grass"	"grass"	"grass"	"grass"	631874.1147	7079720.97	"82664"	166175.071941764	0	0	0
3079	3566.1004	"plough"	"plough"	"plough"	"grain"	629540.245	7080238.508	"82672"	0	0	0	174429.673475325
3080	2964.50825	"grass"	"grass"	"grass"	"grass"	631889.3266	7079668.102	"82675"	259877.309932424	0	0	0
3081	3753.9136	"grass"	"grass"	"grass"	"grass"	631188.6616	7079552.654	"82681"	305736.277719489	0	0	0
3082	7043.6554	"grass"	"grass"	"grass"	"grass"	631857.8925	7079937.599	"82685"	552136.613086242	0	0	0
3083	4779.9853	"grass"	"grass"	"grass"	"grass"	630873.07	7081021.713	"82692"	434490.669292752	0	0	0
3084	6267.5655	"grass"	"grass"	"grass"	"grass"	629927.01	7080703.025	"82697"	543041.858479836	0	0	0
3085	6677.1036	"grass"	"grass"	"grass"	"grass"	631015.7144	7079956.078	"82707"	532385.645109156	0	0	0
3086	7572.96445	"grass"	"grass"	"grass"	"grass"	629923.96	7080761.77	"82709"	616362.223404943	0	0	0
3087	10345.90325	"grass"	"grass"	"grass"	"grass"	631899.0275	7079231.74	"82714"	854650.542444767	0	0	0
3088	18362.845	"grass"	"grass"	"grass"	"grass"	630467.985	7079030.973	"82723"	1349400.40324486	0	0	0
3089	21463.45235	"stubble"	"stubble"	"stubble"	"grass"	630107.4125	7080776.846	"82724"	961421.057464224	0	0	1893308.75327162
3090	26069.33305	"stubble"	"stubble"	"grass"	"grass"	629977.535	7080846.254	"82729"	1447858.31439505	0	2239511.92216625	0
3091	32923.3898	"grass"	"grass"	"grass"	"grass"	629719.555	7080260.53	"82731"	2771697.14546943	0	0	0
3092	6653.44255	"grass"	"grass"	"grass"	"grass"	631957.4975	7079760.634	"82752"	519207.451161357	0	0	0
3093	33871.6705	"grass"	"grass"	"grass"	"grass"	632145.4492	7079596.522	"82753"	2932387.47181902	0	0	0
3094	19392.40355	"grass"	"grass"	"grass"	"grass"	631989.445	7079441.567	"82755"	1521905.07996397	0	0	0
3095	12321.76075	"grass"	"grass"	"grass"	"grass"	631740.2394	7079412.809	"82763"	1124613.50495002	0	0	0
3096	6175.08705	"grass"	"grass"	"grass"	"grass"	631937.545	7079828.197	"82765"	506131.476830813	0	0	0
3097	8453.3585	"grass"	"grass"	"grass"	"grass"	631678.295	7080035.705	"82767"	757832.833476643	0	0	0
3098	3669.49885	"grass"	"grass"	"grass"	"grass"	631848.5475	7080143.957	"82769"	277393.434940298	0	0	0
3099	33569.3254	"grass"	"grass"	"grass"	"grass"	631800.7675	7080064.487	"82770"	2602533.46436891	0	0	0
3100	10534.68735	"grass"	"grass"	"grass"	"grass"	631710.808	7080559.223	"82772"	943301.942385671	0	0	0
3101	37091.44865	"grass"	"grass"	"grass"	"grass"	631737.405	7080728.2	"82775"	3124147.63433623	0	0	0
3102	8926.454	"stubble"	"plough"	"plough"	"plough"	631710.243	7080972.84	"82777"	212128.825748782	0	0	0
3103	7667.64625	"grass"	"grass"	"grass"	"grass"	631649.1942	7079923.144	"82784"	597149.423461607	0	0	0
3104	4616.0963	"grass"	"grass"	"grass"	"grass"	631616.5225	7080024.568	"82785"	398764.419562997	0	0	0
3105	20257.1727	"grass"	"grass"	"grass"	"grass"	631501.6904	7080040.518	"82786"	1738591.89511628	0	0	0
3106	2299.6103	"grass"	"grass"	"grass"	"grass"	631563.1256	7079982.43	"82787"	191535.079794413	0	0	0
3107	15079.276	"grass"	"grass"	"grass"	"grass"	631593.8158	7079677.987	"82790"	1312039.47464614	0	0	0
3108	12385.41875	"grass"	"grass"	"grass"	"grass"	631363.385	7079621.989	"82793"	1057350.05254577	0	0	0
3109	39979.5079	"stubble"	"stubble"	"stubble"	"stubble"	631186.945	7079427.764	"82797"	1386347.61976138	0	0	0
3110	33603.1439	"grass"	"grass"	"grass"	"grass"	631195.3843	7079965.604	"82801"	2740169.8271334	0	0	0
3111	2426.292	"grass"	"grass"	"grass"	"grass"	631107.6416	7080034.501	"82806"	194468.063989711	0	0	0
3112	729.7899	"grass"	"grass"	"grass"	"grass"	631355.5815	7080726.71	"82810"	66163.5873175721	0	0	0
3113	6004.41815	"plough"	"plough"	"grain"	"grain"	631310.1687	7080616.766	"82811"	0	0	351309.770818927	0
